YEARMADERANGE,WALLTYPE,ROOFTYPE,BEDROOMS,NCOMBATH,NHAFBATH,PRKGPLC1,STOVENFUEL,OVENUSE,AMTMICRO,DEFROST,TOASTER,NUMMEAL,FUELFOOD,COFFEE,NUMFRIG,TYPERFR1,SIZRFRI1,AGERFRI1,NUMFREEZ,DWASHUSE,WASHLOAD,DRYRUSE,TVCOLOR,TVSIZE1,TVTYPE1,TVONWD1,TVONWE1,NUMPC,TIMEON1,TIMEON2,TIMEON3,BATTOOLS,INTERNET,WELLPUMP,AQUARIUM,STEREO,HEATROOM,MOISTURE,FUELH2O,ACROOMS,USECENAC,PROTHERMAC,NUMCFAN,USECFAN,TREESHAD,RECBATH,LIGHTS,SLDDRS,WINDOWS,ADQINSUL,USENG,USESOLAR,ELWARM,ELWATER,ELFOOD,EMPLOYHH,Householder_Race,EDUCATION,NHSLDMEM,MEANAGE,RETIREPY,MONEYPY,POVERTY150,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,WSF
4,1,5,1,1,0,0,0,0,4,1,1,1,0,0,1,4,3,12,0,2,0,0,1,3,2,2,12,1,10,0,0,0,1,0,0,0,4,0,1,4,3,0,0,0,0,0,7.5,1,4,3,1,0,1,1,0,1,1,2,1,24,0,32500,0,599,599,599,10111,0.41
4,1,5,3,2,0,0,1,9,2,0,0,7,1,1,2,3,4,7,0,1,3,3,1,3,2,4,4,1,1,0,0,2,0,0,0,1,6,0,0,6,3,1,4,3,0,0,14.5,0,12,3,1,0,0,0,1,0,1,3,2,68,1,77500,0,4488,2244,2244,17755,0.43
5,1,6,4,2,1,1,0,3,4,1,0,5,1,1,2,3,4,7,2,3,3,3,1,3,4,4,8,1,1,0,0,0,1,0,0,0,7,0,0,7,3,1,7,3,1,0,21,1,12,4,1,0,0,0,1,0,1,8,2,71.5,1,52500,0,2280,1880,1880,28797,0.52
5,7,1,2,2,0,0,1,6,3,0,1,5,1,0,1,3,3,3,0,0,7,3,2,2,1,8,8,1,8,0,0,2,1,0,0,1,4,0,1,4,3,0,1,1,0,0,31.5,0,12,3,0,0,1,1,1,1,2,6,2,33,0,52500,0,1458,1458,1458,7358,0.38
5,2,5,4,2,1,1,1,9,1,0,0,7,1,1,1,3,4,3,0,3,13,3,2,3,2,4,4,2,8,1,0,2,1,0,0,0,9,1,0,9,3,1,3,1,1,0,21,0,22,2,1,0,0,0,1,0,1,6,5,19.6,0,97500,0,3151,2751,2291,8570,0.51
1,3,5,3,3,0,0,0,3,2,1,0,10,0,1,1,4,5,2,0,2,3,2,1,1,1,1,1,1,1,0,0,2,1,0,0,1,4,0,0,3,3,0,4,3,0,0,21,0,12,2,1,0,1,0,0,1,1,7,1,40,0,22500,0,2899,1288,1288,8169,0.53
3,5,6,4,2,0,1,1,9,1,1,0,7,1,0,1,2,4,2,0,5,7,3,3,3,2,4,4,4,2,2,1,10,1,0,0,0,8,0,0,8,2,1,1,1,1,0,18.5,1,18,2,1,0,0,0,1,1,1,6,2,27.5,0,110000,0,2551,1426,1426,8919,0.55
8,1,0,2,1,0,0,0,3,4,0,0,1,0,1,1,1,4,17,0,0,0,0,3,2,1,4,4,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,0,0,0,2.5,0,7,4,1,0,1,0,0,0,2,2,1,48,0,12500,1,879,879,879,6683,0.49
6,2,3,2,2,0,1,1,1,3,1,0,10,1,1,1,3,2,7,0,2,3,3,1,2,1,8,4,0,0,0,0,2,0,0,0,1,4,0,0,4,1,1,2,3,0,0,25.5,0,7,3,1,0,1,0,1,0,1,1,1,85,1,12500,1,1142,892,892,3475,0.57
3,1,6,3,1,0,1,0,6,3,0,0,5,0,0,1,3,3,7,0,0,3,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0,6,0,0,6,3,1,0,0,1,0,2.5,0,12,3,1,0,0,0,0,0,2,2,1,62,1,12500,1,1056,806,806,9552,0.36
5,3,5,3,2,0,1,1,1,1,0,0,1,1,1,1,3,4,7,0,1,3,3,2,2,2,12,12,1,2,0,0,10,1,0,0,0,5,0,0,5,3,0,5,3,0,0,35.5,0,7,4,1,0,1,0,1,0,6,2,2,34,0,87500,0,1760,1510,1510,13796,0.45
1,3,5,2,1,0,0,1,6,4,1,0,18,1,1,1,4,4,12,0,0,0,0,1,2,1,12,8,0,0,0,0,6,0,0,0,1,4,0,1,0,0,0,1,3,1,0,52.5,0,7,2,0,0,1,1,1,2,1,1,2,38.5,0,12500,1,1440,720,360,21388,0.46
6,2,6,3,2,0,0,0,16,2,0,0,10,0,1,1,3,4,3,1,8,16,3,4,3,3,12,12,2,2,2,0,0,1,0,0,1,4,0,0,0,0,0,4,3,0,0,43.5,0,12,3,0,0,0,0,0,1,1,4,6,28.166666666666668,0,8750,1,2389,1365,0,19074,0.47
4,1,5,3,2,0,1,0,6,3,1,1,7,0,0,1,4,3,3,0,2,3,3,3,2,1,4,12,0,0,0,0,2,0,0,0,0,2,0,0,7,3,0,2,3,1,0,30,1,7,2,1,0,1,0,0,1,1,1,4,31.5,0,42500,0,2392,612,2142,2085,0.44
1,5,5,2,1,0,0,1,1,2,0,0,7,1,0,1,4,3,7,0,0,3,3,1,2,1,4,4,1,2,0,0,0,1,1,0,0,3,0,0,3,1,0,2,2,1,0,10.5,0,12,3,0,0,1,0,1,1,1,2,1,36,0,47500,0,2396,1151,1151,12378,0.55
6,4,1,4,2,0,1,0,1,2,0,0,18,0,0,1,3,4,12,0,1,7,2,3,2,1,4,8,2,2,2,0,0,1,0,0,0,7,0,0,7,3,1,5,1,1,0,8,1,12,4,1,0,0,0,0,2,4,2,4,29.75,0,17500,1,4405,3755,3755,6553,0.5
1,2,6,2,1,0,0,1,6,3,0,0,7,1,1,1,4,3,2,0,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,1,0,39.5,0,12,3,1,0,0,1,1,0,1,7,2,31,0,17500,1,1701,1701,340,5785,0.58
6,3,3,1,1,1,0,1,16,2,0,0,10,1,0,1,4,4,12,0,3,13,3,1,1,1,2,1,2,1,1,0,2,0,0,0,0,3,0,1,0,0,0,2,1,0,0,38.5,0,12,3,0,0,1,1,1,1,1,2,2,36.5,0,77500,0,792,792,264,12446,0.43
2,2,3,2,1,0,1,1,9,1,1,0,18,1,0,1,4,4,22,1,8,7,3,2,2,1,12,12,1,10,0,0,2,1,0,0,0,6,0,0,0,0,0,2,1,0,0,26,1,12,3,0,0,0,0,1,0,1,2,4,18.75,0,62500,0,1997,1747,0,7752,0.56
1,4,5,3,3,0,0,0,6,1,1,0,5,0,1,4,3,5,3,0,1,13,3,4,3,2,4,4,5,2,2,2,6,1,0,0,0,8,0,1,8,3,1,0,0,0,1,185,0,22,4,1,1,0,1,1,1,2,5,4,20,0,110000,0,2189,2189,2189,14405,0.39
7,3,5,5,3,1,1,1,6,4,0,0,5,1,0,1,3,4,2,0,3,3,3,3,3,2,4,8,1,2,0,0,2,1,0,1,0,8,0,0,0,0,0,1,1,0,0,18.5,0,12,3,1,0,0,0,1,1,2,4,5,35,0,87500,0,2313,1913,0,8104,0.55
1,2,3,3,2,0,0,1,9,3,1,0,7,1,0,1,3,4,12,1,0,7,2,4,2,1,2,2,2,10,5,0,0,1,1,0,0,6,0,1,6,3,1,3,0,1,0,5,0,22,4,1,0,1,1,1,0,1,3,3,29.666666666666668,0,22500,1,2744,1829,1829,39247,0.53
1,1,8,5,1,1,0,0,1,1,0,1,10,0,1,1,4,3,12,1,0,7,0,4,1,1,4,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,3,0,0,14.5,0,7,4,1,0,1,0,0,0,1,1,2,51.5,1,27500,0,1971,1478,422,7675,0.54
4,3,5,3,2,0,1,0,1,3,0,0,18,0,1,1,4,3,7,1,0,7,3,4,3,2,4,4,1,2,0,0,6,1,0,0,1,6,1,0,6,2,1,3,2,1,0,10.5,0,18,2,1,0,0,0,0,1,1,1,5,18.2,0,37500,1,2465,2215,2215,6496,0.58
5,3,5,3,2,0,1,0,16,2,0,1,10,0,1,1,3,4,3,0,1,7,3,3,2,1,8,2,2,2,1,0,2,1,0,0,1,6,0,0,6,3,1,1,0,1,0,21,0,7,2,1,0,1,0,0,1,1,4,3,29.333333333333332,0,67500,0,1820,1420,1420,14517,0.46
1,3,5,3,1,1,0,1,1,1,1,1,7,1,1,1,4,3,2,0,0,3,3,3,2,1,4,2,2,1,1,0,0,1,0,0,0,6,0,1,0,0,0,2,1,0,0,0,0,18,3,0,0,0,1,1,1,0,5,3,32.333333333333336,0,72500,0,2475,1650,0,3954,0.46
1,2,2,1,1,0,0,1,9,3,1,0,7,1,1,1,4,3,7,0,0,0,0,1,2,1,4,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,2.5,0,7,2,0,0,1,1,1,0,1,3,1,84,1,22500,0,804,804,0,7784,0.61
5,1,6,3,3,0,1,0,1,3,0,0,18,0,0,2,4,4,3,0,5,3,3,3,3,3,4,4,1,5,0,0,2,1,0,0,0,5,0,0,5,2,0,0,0,0,1,0,0,12,3,1,0,0,0,0,1,1,8,5,13.4,0,130000,0,2176,1555,1555,8725,0.55
5,3,5,3,2,0,0,0,6,2,0,1,5,0,1,2,3,3,2,0,3,7,3,2,3,2,4,8,2,2,1,0,0,1,0,0,0,5,0,0,0,0,0,2,2,0,0,52.5,0,12,4,1,0,0,0,0,1,1,5,3,19.666666666666668,0,130000,0,1307,1307,784,8914,0.54
6,2,5,1,1,0,0,1,0,3,0,0,10,1,1,1,4,4,7,0,0,3,3,1,2,1,4,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,1,0,1,1,1,2,1,56,0,27500,0,1050,788,788,6452,0.53
2,3,5,3,2,0,1,1,1,1,1,0,1,1,1,2,5,4,3,0,3,13,3,4,3,3,2,2,0,0,0,0,2,0,0,0,0,9,1,0,9,2,0,1,1,0,0,2.5,1,12,4,1,0,0,0,1,1,1,2,2,64.5,1,57500,0,3132,2732,2732,10809,0.56
1,1,0,2,1,0,0,0,3,0,0,1,7,0,0,1,4,4,3,0,0,0,0,1,1,1,1,2,2,5,2,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,13,0,7,4,1,0,0,0,0,1,4,8,3,29.666666666666668,0,87500,0,619,619,0,3717,0.63
2,3,5,3,2,0,0,1,6,2,1,1,5,1,0,1,5,4,12,1,3,7,3,2,3,3,4,8,1,1,0,0,0,1,0,0,1,7,1,1,7,3,0,2,1,1,0,51.5,0,22,3,0,0,1,1,1,1,2,1,2,53,1,77500,0,1683,1683,1683,13789,0.37
3,2,5,4,2,0,1,0,6,4,0,0,7,1,1,1,1,3,22,0,0,3,3,1,2,1,1,1,1,1,0,0,2,1,0,0,0,8,0,0,8,3,0,2,2,1,0,69,0,22,4,1,0,0,0,1,0,1,6,1,77,0,42500,0,3365,2965,2965,8829,0.5
7,7,6,4,2,1,1,0,6,2,1,0,7,0,1,2,3,5,7,0,3,13,3,6,3,2,4,4,4,10,5,5,6,1,0,0,1,9,1,0,9,3,1,6,3,1,0,2.5,1,22,4,1,0,0,0,0,1,1,5,4,31,0,130000,0,5828,5178,5178,12157,0.71
2,2,5,2,1,0,1,0,16,1,0,0,10,0,1,1,4,3,12,0,0,7,3,4,3,2,2,8,2,5,1,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,2,1,2,2,43.5,0,62500,0,1175,925,463,5273,0.54
1,1,5,3,1,0,0,0,0,1,0,0,10,0,0,1,3,4,7,0,0,3,3,4,2,3,2,4,1,2,0,0,2,0,0,0,1,6,0,0,6,2,0,1,0,0,0,10.5,0,7,3,1,0,0,0,0,1,1,2,5,26.4,0,17500,1,1150,1150,1150,11935,0.42
2,2,6,4,2,0,0,0,6,3,1,0,7,0,1,1,3,4,7,1,3,3,3,2,2,1,4,2,1,2,0,0,0,1,0,0,1,7,0,1,7,3,1,3,2,1,0,2.5,0,12,3,0,0,1,1,0,1,1,3,4,31.75,0,72500,0,1872,1872,1872,19765,0.46
5,1,1,3,2,0,1,1,0,2,0,0,10,1,0,1,3,3,3,0,0,13,3,3,3,3,4,2,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,4,2,0,0,13,1,7,2,1,0,1,0,1,0,1,2,5,22.4,0,3750,1,1563,1313,1313,15731,0.47
8,2,1,4,3,1,1,0,9,3,0,1,7,1,1,2,3,5,3,0,8,7,3,5,2,1,4,4,2,2,2,0,2,1,0,0,0,8,0,0,8,3,1,1,3,0,0,115,1,22,4,1,0,1,0,1,1,1,5,5,19.6,0,130000,0,5424,5024,5024,11143,0.61
2,4,0,0,1,0,0,0,1,0,0,0,5,0,1,1,4,3,12,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,4,3,1,0,1,0,0,1,1,5,1,29,0,32500,0,350,350,0,2914,0.43
2,4,0,0,1,0,0,0,0,1,0,0,10,0,0,1,0,1,3,0,0,0,0,1,2,1,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,4,4,1,0,0,0,0,1,1,5,3,23.333333333333332,0,47500,0,504,0,504,2270,0.38
6,1,6,3,3,0,1,1,6,4,1,1,10,1,1,2,3,3,7,1,2,3,3,5,2,2,2,2,2,10,10,0,10,1,1,0,1,9,1,1,9,3,0,6,3,1,0,22.5,1,22,4,0,0,1,1,1,0,1,5,2,35,1,42500,0,4176,3776,4176,27349,0.4
6,3,5,3,2,1,1,1,6,3,0,1,7,1,0,1,4,3,17,1,1,1,2,1,3,2,2,2,2,2,1,0,6,1,0,0,1,8,0,1,8,3,1,3,3,0,0,21,0,30,3,1,0,0,1,1,1,1,5,1,39,0,37500,0,4063,2682,2682,10379,0.51
4,2,0,1,1,0,0,1,0,0,0,1,5,1,0,1,4,3,22,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,3,1,0,0,0,0,1,1,1,0,20,1,2,4,0,0,1,0,1,1,1,5,1,62,0,17500,0,840,840,0,2850,0.6
5,4,6,3,2,0,1,0,3,4,1,1,5,1,1,2,3,5,12,1,3,3,3,4,3,1,4,2,0,0,0,0,0,0,0,0,0,6,0,1,6,2,0,6,3,0,0,18.5,1,7,3,0,0,1,1,1,0,1,3,1,84,1,27500,0,2899,2499,2499,12278,0.47
6,4,7,3,1,1,1,1,1,2,0,0,10,1,1,1,4,4,12,0,8,13,2,2,2,2,8,4,1,2,0,0,2,1,0,0,1,0,0,0,5,3,1,1,1,0,0,18,1,7,4,1,0,0,0,1,1,1,2,2,52,0,72500,0,1590,0,1190,7965,0.46
5,4,0,2,2,0,0,1,6,3,1,0,5,1,1,1,4,3,2,0,0,3,2,2,3,2,8,8,1,5,0,0,2,1,0,0,1,4,1,1,4,3,0,1,2,0,0,31,0,4,3,0,0,1,1,1,0,1,4,1,65,1,32500,0,1062,1062,1062,10938,0.42
7,7,0,3,1,1,0,1,1,2,0,0,18,1,0,1,4,4,3,0,3,3,3,3,1,1,8,8,1,10,0,0,0,1,0,0,1,5,0,1,5,2,1,0,0,0,0,0,1,7,3,0,0,1,1,1,2,2,2,3,28.666666666666668,0,2000,1,1364,1364,1364,11738,0.45
1,5,6,3,1,1,0,1,6,2,1,0,10,1,1,1,4,3,17,1,8,3,0,1,2,1,2,2,4,10,5,1,6,1,0,0,1,4,0,0,0,0,0,0,0,0,0,44.5,0,22,3,1,0,0,0,1,1,1,6,4,33,0,67500,0,4464,2073,0,6949,0.5
8,4,1,3,3,1,1,0,6,1,0,0,7,0,1,4,3,4,7,1,5,13,3,4,3,4,2,2,2,10,10,0,6,1,0,0,0,0,0,0,6,3,1,4,2,0,1,53,1,12,4,1,0,0,0,1,1,1,7,2,60,1,130000,0,4875,0,3622,54978,0.46
1,4,2,2,1,1,0,0,16,2,0,1,7,0,0,1,4,3,22,0,0,3,3,2,3,3,8,8,2,10,5,0,2,1,0,0,0,4,0,0,4,2,0,0,0,1,0,24,0,18,2,1,0,0,0,0,2,1,5,2,64.5,1,67500,0,1945,1297,1297,9534,0.39
8,4,2,1,1,0,0,1,0,0,0,0,18,1,0,1,4,3,3,0,0,0,0,1,1,1,12,12,0,0,0,0,0,0,0,0,0,2,0,1,2,3,1,2,2,0,0,57,0,2,2,0,0,1,1,1,0,1,4,1,70,1,12500,1,544,544,544,9001,0.53
5,3,5,4,2,0,1,1,9,3,1,1,7,1,1,2,4,2,2,1,3,16,3,5,2,2,4,4,2,10,5,0,6,1,0,0,1,10,0,0,10,3,1,5,3,1,0,185,1,12,3,1,0,1,0,1,1,1,5,6,35.833333333333336,1,92500,0,2754,2354,2354,17151,0.48
5,3,3,2,1,0,0,0,16,1,1,1,10,0,1,1,5,5,2,2,0,3,3,1,3,3,12,12,0,0,0,0,2,0,1,0,0,5,0,1,0,0,0,4,2,1,0,7.5,1,12,4,0,0,0,1,0,0,1,0,2,74,1,42500,0,1008,1008,0,10896,0.61
8,2,0,2,2,1,0,0,6,4,1,1,5,0,1,1,3,3,3,0,2,1,3,2,3,3,2,2,1,2,0,0,2,1,0,0,1,4,0,0,4,1,1,3,2,0,0,15.5,0,12,4,1,0,1,0,0,1,1,6,1,49,0,130000,0,1517,1517,1517,5860,0.45
7,3,5,4,3,1,1,0,6,2,1,1,18,0,1,2,3,5,2,0,8,13,2,3,2,1,4,4,1,1,0,0,2,1,0,0,0,9,1,0,9,2,1,7,3,0,0,5,0,30,3,1,0,0,0,1,2,1,5,5,18.2,0,42500,0,6649,4275,4275,11718,0.57
4,3,3,3,1,1,0,1,9,4,1,1,7,1,1,1,1,3,12,1,8,7,3,1,1,1,12,12,0,0,0,0,2,0,0,0,0,5,0,1,0,0,0,1,3,0,0,47.5,0,12,2,0,0,1,1,1,1,1,2,3,66.66666666666667,1,17500,1,672,672,134,23415,0.41
4,2,5,2,1,0,0,1,16,3,0,0,7,1,0,1,4,4,12,0,0,1,2,3,2,1,4,4,2,1,1,0,2,0,1,1,1,4,0,1,0,0,0,1,0,0,0,33,0,12,4,0,0,1,1,1,0,1,3,2,33.5,0,22500,0,1014,676,338,12794,0.59
4,2,3,2,1,0,0,0,6,2,0,0,5,0,1,1,4,3,3,1,0,7,3,3,1,1,2,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,3,0,0,2.5,0,12,3,1,0,1,0,0,1,2,2,2,54.5,0,17500,1,744,744,446,7429,0.37
3,7,2,4,2,0,0,1,3,3,1,1,7,1,1,1,4,3,7,0,3,3,3,1,3,2,2,2,1,1,0,0,0,1,1,0,0,6,0,0,6,1,0,3,1,1,0,2.5,1,12,4,0,0,1,0,1,1,1,4,1,64,0,77500,0,1728,1728,1728,14575,0.37
4,1,0,2,1,1,0,1,6,2,0,0,7,1,0,1,4,3,3,0,5,3,2,1,3,2,4,4,2,8,1,0,0,1,0,0,0,6,1,0,6,1,0,1,1,0,0,5,0,7,2,1,0,0,0,1,0,1,5,3,19.666666666666668,0,32500,0,1753,1753,1753,4922,0.58
1,4,6,2,1,0,1,0,3,4,0,0,5,0,1,1,3,5,2,0,0,3,3,3,2,1,8,8,1,2,0,0,2,1,0,0,0,3,0,0,0,0,0,1,0,1,0,21,0,7,1,1,0,0,0,0,0,1,5,2,61.5,1,32500,0,1275,512,0,3401,0.55
3,2,5,2,2,0,0,0,6,2,0,0,5,0,1,1,4,3,12,0,0,3,3,3,3,3,8,8,1,2,0,0,2,1,0,0,0,4,0,0,0,0,0,3,2,0,0,51.5,0,12,2,1,0,1,0,0,2,1,2,3,28.333333333333332,0,27500,0,1050,840,840,14253,0.53
4,4,7,3,2,0,1,0,16,2,0,0,10,0,1,1,4,3,3,0,8,7,3,3,2,2,2,2,4,2,2,2,10,1,0,0,1,5,0,0,0,0,0,4,2,0,0,12.5,1,12,2,1,0,1,0,0,1,3,6,4,32.25,0,130000,0,3184,2320,0,14183,0.38
6,2,5,3,1,0,0,1,3,2,0,0,7,1,0,1,4,3,3,0,0,7,2,3,3,1,4,2,2,5,2,0,2,1,0,0,1,6,0,1,6,3,1,5,3,0,0,0,1,12,4,0,0,1,1,1,1,1,4,3,25.333333333333332,0,52500,0,1450,1450,1450,15713,0.52
3,1,5,4,2,0,0,1,9,2,1,1,7,1,0,2,3,3,2,1,5,7,3,4,3,2,2,4,3,2,2,1,2,1,0,0,0,7,1,0,7,2,1,1,3,0,0,52,0,12,3,1,0,0,0,1,1,1,6,4,27.25,0,92500,0,3009,3009,3009,15370,0.65
1,3,5,4,1,0,0,1,1,3,0,1,7,1,0,1,5,3,17,0,0,0,0,2,2,1,2,2,0,0,0,0,6,0,0,0,1,7,0,1,0,0,0,5,2,1,0,0,0,12,2,1,0,0,1,1,1,1,3,2,38.5,0,32500,0,3312,1854,0,6981,0.56
4,3,5,3,3,1,0,1,9,0,0,1,1,1,1,1,3,3,12,0,1,1,3,1,1,1,8,8,1,1,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,1,0,0,1,12,3,0,0,1,1,1,0,1,3,1,74,1,67500,0,2240,2240,0,13188,0.51
4,4,5,2,1,1,0,1,0,3,1,0,5,1,0,1,1,3,3,0,0,0,0,3,3,3,12,12,2,10,1,0,0,1,0,0,1,4,0,1,4,1,0,0,0,0,0,5,1,4,2,0,0,1,1,1,1,1,2,1,24,0,32500,0,924,924,924,21105,0.39
4,3,0,2,1,0,0,1,6,3,1,1,5,1,1,1,4,3,3,0,0,0,0,2,3,2,2,2,1,1,0,0,2,1,0,0,1,4,0,0,0,0,0,2,3,0,0,0,0,12,3,1,0,1,0,1,1,1,4,1,34,0,47500,0,739,739,185,2943,0.57
5,2,6,2,2,0,0,1,16,3,0,0,10,1,0,3,4,3,3,0,2,0,0,1,2,2,4,4,2,10,8,0,2,1,0,0,0,5,0,1,5,2,0,3,2,0,0,36.5,1,18,3,0,0,1,1,1,1,1,3,2,27,0,47500,0,784,784,784,12335,0.42
7,1,5,2,1,1,0,1,6,4,1,1,3,1,0,2,4,3,17,0,3,7,3,3,3,2,1,8,2,10,2,0,0,1,0,0,0,2,0,1,4,1,0,2,2,0,0,30.5,0,4,3,0,0,1,1,1,1,2,5,1,26,0,22500,0,1103,551,1103,8270,0.44
1,1,5,2,3,1,0,0,6,1,0,1,10,0,1,2,3,4,7,0,0,3,0,2,2,1,1,1,1,1,0,0,0,1,0,0,1,5,0,0,0,0,0,2,1,1,0,7.5,0,18,3,1,0,0,0,0,1,2,2,3,56.666666666666664,1,57500,0,2903,2903,764,6357,0.56
3,2,5,2,1,0,0,0,9,3,0,1,5,0,0,1,3,4,7,0,0,0,0,2,1,3,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2.5,0,7,3,1,0,1,0,0,1,1,1,8,17.125,0,3750,1,800,400,200,12501,0.61
7,3,5,3,2,0,0,1,1,1,0,1,10,1,0,1,4,3,3,0,0,7,3,3,2,1,8,4,1,2,0,0,0,1,0,0,1,6,0,1,6,3,0,2,2,0,0,26,0,12,4,0,0,1,1,1,1,1,2,6,33.166666666666664,0,87500,0,1188,1188,1188,19503,0.44
1,1,5,5,1,0,0,1,9,2,0,1,10,1,0,1,4,3,7,1,0,16,3,3,1,1,4,4,0,0,0,0,2,0,0,0,0,6,0,1,0,0,0,0,0,0,0,46.5,0,12,2,0,0,1,1,1,0,0,4,6,16.333333333333332,0,27500,1,2163,1177,588,15866,0.53
2,4,5,4,2,0,1,0,6,3,0,0,18,0,1,2,4,3,7,1,0,7,2,4,3,2,12,12,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,42,1,22,4,1,0,0,0,0,0,2,4,2,65.5,1,32500,0,2192,1792,0,5739,0.38
5,3,5,4,1,1,0,1,9,3,1,0,7,1,1,1,4,4,12,1,5,7,3,3,2,1,4,1,3,5,5,10,6,1,1,0,0,6,0,1,0,0,0,1,1,1,1,10.5,1,12,3,0,0,0,1,1,0,1,3,2,58,1,42500,0,2932,2932,0,5928,0.6
2,1,5,2,1,0,1,0,9,2,0,1,5,0,0,1,4,4,7,0,0,0,0,2,3,2,2,2,1,2,0,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2.5,0,7,3,1,0,0,0,0,1,4,6,4,34.5,0,130000,0,2557,2238,0,2700,0.58
4,4,5,3,2,0,1,0,1,3,0,1,1,0,0,2,4,3,12,0,0,7,2,2,2,2,2,2,3,5,5,2,2,1,0,0,1,1,0,0,5,2,1,0,0,1,0,13,1,7,3,1,0,1,0,0,1,4,2,6,49,1,57500,0,2082,336,1682,6985,0.43
1,1,8,3,1,0,1,1,6,4,0,1,5,1,0,1,5,4,7,2,0,1,0,1,1,2,4,2,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,1,1,0,21,0,22,3,0,0,0,1,1,0,1,2,1,85,1,8750,1,1388,190,0,3291,0.43
1,1,5,3,2,1,1,1,6,2,1,0,7,1,1,2,3,5,12,0,8,7,2,4,2,1,4,8,1,5,0,0,6,1,0,0,1,11,0,1,0,0,0,2,3,1,0,25,1,22,4,1,0,0,1,1,1,1,7,4,38,0,130000,0,6248,4664,0,13197,0.54
3,1,0,2,1,0,0,0,1,2,1,1,7,0,0,1,4,3,17,0,0,0,0,2,3,2,12,12,2,5,5,0,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,50,0,7,2,1,0,0,0,0,1,4,5,4,49.75,0,72500,0,869,869,348,3546,0.54
1,1,4,6,2,0,0,0,1,3,0,0,18,0,1,2,4,4,3,0,0,3,3,6,3,4,8,12,1,2,0,0,6,1,0,0,1,11,0,0,0,0,0,5,1,0,0,25,0,18,2,1,0,0,0,0,1,6,2,6,41.833333333333336,0,130000,0,4179,3888,411,12489,0.58
5,5,3,3,1,0,0,1,3,2,0,0,10,1,1,1,3,2,3,0,0,3,2,2,3,2,2,4,1,1,0,0,2,1,0,0,0,4,0,1,4,2,1,0,0,1,0,13,0,12,4,0,0,1,1,1,2,1,5,6,19,0,17500,1,911,911,911,16190,0.59
8,3,5,3,4,1,1,0,9,2,1,0,7,1,0,2,3,3,3,2,3,7,2,4,3,2,4,4,5,10,10,2,6,1,0,0,1,9,0,0,9,3,0,4,1,0,0,52.5,1,30,4,1,0,1,0,1,1,1,6,4,29.75,0,130000,0,5108,2991,2991,14326,0.62
4,3,5,3,3,1,0,0,6,1,0,0,7,1,1,1,2,5,2,0,8,7,3,5,3,3,1,1,4,8,8,1,0,1,0,0,0,9,0,1,9,3,0,0,0,1,0,135,0,22,4,1,0,0,1,1,0,1,5,3,41,0,47500,0,3528,3528,3528,29468,0.44
4,4,5,3,2,0,1,0,9,4,0,0,7,0,1,1,0,5,2,0,2,3,2,2,3,1,2,4,1,8,0,0,2,1,0,0,1,6,0,0,6,3,1,4,1,0,0,34,1,12,4,1,0,0,0,0,1,1,3,2,44.5,0,130000,0,1526,1126,1126,9986,0.44
6,3,5,2,2,1,0,1,6,3,0,0,3,1,1,1,3,2,7,0,3,7,3,3,3,2,8,4,2,5,2,0,0,1,0,0,0,4,0,1,4,3,0,2,3,0,0,10,0,12,4,1,0,0,1,1,2,1,3,2,51.5,1,62500,0,1302,1302,1302,13360,0.43
6,4,6,5,4,1,1,1,9,2,1,0,5,1,1,2,3,4,2,0,5,13,3,3,3,2,2,2,1,1,0,0,2,1,1,0,1,11,1,0,11,3,1,0,0,0,1,120,0,30,3,1,0,0,0,1,1,1,2,3,33,0,130000,0,5844,5194,5194,25894,0.68
