YEARMADERANGE,WALLTYPE,ROOFTYPE,BEDROOMS,NCOMBATH,NHAFBATH,PRKGPLC1,STOVENFUEL,OVENUSE,AMTMICRO,DEFROST,TOASTER,NUMMEAL,FUELFOOD,COFFEE,NUMFRIG,TYPERFR1,SIZRFRI1,AGERFRI1,NUMFREEZ,DWASHUSE,WASHLOAD,DRYRUSE,TVCOLOR,TVSIZE1,TVTYPE1,TVONWD1,TVONWE1,NUMPC,TIMEON1,TIMEON2,TIMEON3,INTERNET,WELLPUMP,AQUARIUM,STEREO,BATTOOLS,HEATROOM,MOISTURE,FUELH2O,ACROOMS,USECENAC,PROTHERMAC,NUMCFAN,USECFAN,TREESHAD,RECBATH,LIGHTS,SLDDRS,WINDOWS,ADQINSUL,USENG,USESOLAR,ELWARM,ELWATER,ELFOOD,EMPLOYHH,Householder_Race,EDUCATION,NHSLDMEM,MEANAGE,RETIREPY,MONEYPY,POVERTY150,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,WSF
1,3,6,2,2,1,0,0,6,3,1,1,7,0,1,1,3,4,2,0,2,7,3,2,2,1,2,2,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,3,2,1,0,18.5,0,12,3,1,0,0,1,0,1,1,5,3,40.0,0,47500,0,1973,1071,643,6751,0.54
6,4,1,4,2,2,1,0,6,2,0,1,10,0,0,2,3,5,12,1,5,13,3,3,3,3,2,1,2,10,1,0,1,0,0,1,2,8,1,0,8,3,1,3,3,1,0,2.5,0,30,4,1,0,1,0,1,2,1,6,3,31.0,0,130000,0,4895,4245,4245,20031,0.45
6,1,5,3,3,1,1,0,3,3,0,1,18,1,1,4,3,5,3,1,3,7,3,4,2,1,2,2,1,2,0,0,1,1,0,1,6,5,0,1,5,2,0,9,2,1,1,157.5,1,22,4,0,0,1,1,1,1,1,6,2,53.0,0,130000,0,7954,3777,3777,39346,0.4
7,5,0,1,1,0,0,1,1,2,1,0,5,1,1,1,3,3,7,0,0,3,3,2,2,1,2,2,2,5,10,0,1,0,0,0,0,0,0,1,3,3,0,2,3,0,0,0.0,1,2,4,0,0,0,1,1,1,1,6,1,59.0,0,37500,0,900,0,900,5819,0.41
7,2,5,5,4,1,1,0,6,4,1,1,10,1,1,2,3,3,7,1,8,7,3,3,3,3,4,4,2,2,1,0,1,0,0,0,2,9,0,0,9,3,0,1,1,0,0,66.0,0,22,3,1,0,0,0,1,2,1,5,6,19.333333333333332,0,130000,0,7532,6882,6882,25560,0.49
6,3,5,4,2,1,1,0,6,3,1,0,7,0,1,2,4,4,12,1,5,7,3,3,3,4,4,4,2,2,2,0,1,0,0,1,2,8,1,0,8,3,1,5,2,1,0,87.0,0,22,3,1,0,0,0,0,1,0,5,2,47.0,0,97500,0,4680,4680,4280,11327,0.52
4,1,6,3,1,0,0,0,1,2,1,1,18,0,0,1,4,3,7,0,0,3,3,1,3,4,4,8,6,10,10,5,1,0,0,0,2,6,0,0,0,0,0,0,0,0,0,26.0,0,12,3,1,0,0,0,0,0,1,5,3,24.333333333333332,0,67500,0,1774,1183,394,5617,0.5
3,0,0,2,2,0,0,0,6,2,0,1,5,0,1,2,5,3,2,0,5,0,0,2,3,5,2,4,1,2,0,0,1,0,0,0,2,4,0,0,4,2,0,0,0,0,0,44.5,1,7,4,1,0,0,0,0,1,1,7,1,83.0,1,97500,0,1419,1419,1419,3985,0.62
1,3,5,2,1,0,0,0,6,3,0,1,7,0,1,1,4,4,12,0,0,0,0,2,2,1,2,4,2,5,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,29.0,0,7,3,1,0,0,0,0,1,2,2,4,43.25,1,110000,0,1504,1504,0,4960,0.58
7,1,5,3,2,1,1,0,6,1,0,0,7,0,1,1,3,5,3,0,2,3,3,2,3,3,4,4,2,5,2,0,1,0,0,0,2,5,0,0,5,3,1,3,2,0,0,31.5,0,12,4,1,0,0,0,0,1,1,6,2,48.0,0,130000,0,3500,3100,3100,12010,0.41
5,2,5,2,1,0,0,1,1,2,1,0,7,1,1,1,3,4,2,1,3,3,3,1,2,1,1,1,1,1,0,0,1,0,0,0,2,3,0,1,3,3,0,1,0,1,0,23.5,1,7,4,0,0,1,1,1,0,1,3,1,63.0,1,57500,0,1768,1768,884,11219,0.45
3,3,6,3,2,0,0,0,9,2,1,0,10,1,1,1,5,3,7,0,0,3,3,4,1,1,4,2,3,2,2,1,1,0,0,0,0,6,0,1,6,3,1,2,1,1,0,42.0,0,7,3,0,0,1,1,1,0,1,5,2,76.5,1,82500,0,2132,1066,1066,7257,0.48
4,1,5,3,2,0,1,0,6,3,1,0,10,0,1,1,5,3,7,1,3,3,2,1,2,1,4,4,2,2,1,0,1,0,0,0,2,4,0,0,0,0,0,4,3,0,0,2.5,0,12,3,1,0,0,0,0,0,1,3,2,76.5,1,42500,0,3102,1544,0,5025,0.54
4,3,6,2,1,0,0,1,6,2,0,1,7,1,1,1,4,3,7,0,3,3,3,2,2,2,4,4,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,4,1,0,0,10.5,1,22,2,0,0,0,1,1,0,1,2,2,86.5,1,17500,1,1208,1208,403,4801,0.55
3,1,5,4,2,1,1,1,1,1,0,1,7,1,1,1,5,4,3,1,3,13,3,2,3,2,4,4,2,2,2,0,1,0,0,0,2,1,0,0,8,3,0,3,2,1,0,78.5,1,18,4,0,0,1,0,1,0,4,5,5,24.6,0,130000,0,4828,369,2956,9857,0.58
4,4,0,2,2,0,0,1,9,2,0,0,10,1,0,1,4,3,12,0,0,0,0,3,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0,4,2,0,0,0,0,1,0,1,1,6,19.333333333333332,0,12500,1,747,0,187,3997,0.38
3,1,0,1,1,0,0,0,1,4,0,0,1,0,0,1,4,4,2,1,1,0,0,1,3,2,12,12,2,10,1,0,1,0,0,0,0,4,0,1,4,3,0,1,1,0,0,67.5,0,4,4,1,0,1,1,0,0,1,4,1,56.0,0,27500,0,717,717,717,12747,0.48
6,1,5,4,2,0,1,0,28,4,1,1,18,0,1,2,3,4,7,0,5,13,3,3,3,5,2,2,1,5,0,0,1,0,0,1,2,7,0,0,7,3,0,4,3,0,0,101.0,1,18,4,1,0,0,0,0,0,1,6,3,37.333333333333336,0,110000,0,2000,1600,1600,21715,0.39
8,3,5,6,4,0,1,1,16,4,0,1,5,0,1,2,5,4,3,1,3,13,3,9,3,3,8,12,5,2,2,2,1,0,0,1,6,11,0,0,11,3,1,7,3,0,0,82.0,0,22,4,1,0,1,0,1,1,1,3,6,21.666666666666668,0,57500,0,5172,4772,4772,33424,0.41
1,3,5,3,2,1,0,0,6,2,0,1,7,0,1,1,3,3,12,1,3,7,3,6,2,2,4,2,2,2,1,0,1,0,0,0,6,5,0,0,5,1,0,2,3,1,0,7.5,1,18,3,1,0,0,0,1,0,1,2,2,69.0,1,32500,0,2885,1272,1272,16027,0.5
5,3,3,3,1,1,1,1,3,2,1,0,7,1,1,1,4,2,3,0,0,7,3,2,3,2,4,8,1,2,0,0,1,0,0,0,6,4,1,1,0,0,0,4,2,1,0,13.0,1,7,2,0,0,1,1,1,1,1,3,2,27.5,0,47500,0,1596,769,385,19303,0.53
5,3,5,3,2,1,1,1,9,2,0,0,7,1,1,1,3,5,3,1,8,7,3,5,2,1,12,12,1,2,0,0,1,0,0,0,2,7,0,0,7,3,0,6,3,0,0,13.0,1,22,4,1,0,0,0,1,1,1,3,4,24.5,1,42500,0,1961,1711,1711,14424,0.47
1,3,5,4,1,1,1,1,6,2,1,0,5,1,0,1,5,2,17,0,0,7,3,3,2,1,4,8,0,0,0,0,0,1,0,0,2,8,0,0,8,2,0,0,0,1,0,24.0,0,12,3,1,0,0,0,1,1,1,5,3,40.333333333333336,0,12500,1,2470,2220,1331,8022,0.56
2,2,5,2,1,0,0,1,1,2,0,1,10,1,1,1,4,4,12,0,0,3,3,1,3,2,8,8,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,1,3,1,0,31.5,0,7,3,0,0,1,1,1,0,1,3,1,73.0,1,57500,0,1254,1254,627,11727,0.54
5,5,0,2,2,0,0,1,0,1,0,1,7,1,1,1,4,4,3,0,0,0,0,1,2,3,8,2,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0,10.5,0,12,4,0,0,0,1,1,0,1,3,2,56.0,1,17500,1,1312,0,1312,11683,0.41
5,3,6,4,1,2,1,1,1,3,0,0,7,1,1,1,4,3,7,1,2,3,3,2,3,3,2,2,1,1,0,0,1,0,0,0,2,9,1,1,6,1,1,2,3,1,1,31.5,1,7,4,0,0,1,1,1,1,1,8,1,55.0,0,52500,0,3596,3196,2633,13369,0.6
5,3,5,4,2,1,1,0,28,2,0,1,18,0,1,2,4,3,12,1,2,3,2,2,3,5,4,4,1,5,0,0,1,0,0,0,2,7,0,0,4,1,1,7,1,1,0,10.5,1,12,4,1,0,0,0,1,0,5,5,2,65.5,1,92500,0,5336,4936,3469,10750,0.54
1,3,6,4,2,0,0,1,1,4,1,1,7,1,1,1,4,4,17,1,0,3,2,2,1,2,4,4,1,1,0,0,1,1,0,1,2,4,0,0,4,3,0,2,1,0,0,18.5,0,12,4,0,0,0,0,1,0,1,2,1,66.0,0,42500,0,2591,1533,1057,8856,0.53
5,4,2,3,2,0,1,1,6,4,0,1,5,1,0,1,3,4,12,0,0,3,3,2,3,2,4,8,2,5,5,0,1,0,0,0,2,3,0,1,3,3,1,5,2,0,0,84.0,1,30,3,0,0,1,1,1,1,6,2,4,35.25,0,2000,1,2738,1002,1002,16792,0.4
5,3,0,1,1,0,0,1,1,0,0,0,7,1,1,1,4,3,7,0,0,3,3,2,2,2,4,8,1,2,0,0,1,0,0,1,2,2,0,1,3,2,0,2,3,1,0,10.5,0,4,3,0,0,1,1,1,1,1,3,2,27.0,0,32500,0,617,411,617,7509,0.41
7,3,6,3,2,1,1,1,9,3,1,1,7,1,0,2,4,4,3,1,3,7,3,2,2,2,4,4,1,5,0,0,1,0,0,1,2,6,0,0,6,2,1,1,1,0,0,47.5,1,7,4,1,0,0,0,1,1,1,3,2,29.5,0,77500,0,3498,3098,3098,6908,0.57
1,4,6,3,2,0,1,0,16,0,0,0,18,0,1,1,5,4,7,0,5,3,3,2,2,2,2,2,2,2,2,0,1,0,0,1,2,5,0,0,0,0,0,4,1,1,0,10.0,0,22,3,1,0,0,0,0,2,1,7,2,28.5,0,37500,0,2626,1144,0,4657,0.57
6,3,5,3,2,0,1,1,9,4,1,1,7,1,1,2,3,4,12,1,8,7,3,4,3,2,2,8,3,2,1,1,1,0,0,0,6,7,1,0,7,3,1,5,3,0,0,18.5,1,7,4,1,0,0,0,1,0,1,4,2,70.5,1,92500,0,2841,2441,2441,9803,0.56
5,3,5,3,2,0,1,0,6,3,1,1,7,0,1,1,1,3,22,1,0,7,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,6,1,1,6,1,0,1,2,1,0,21.0,1,12,4,0,0,0,1,0,0,1,2,1,78.0,1,22500,0,4170,1880,1880,6409,0.59
2,3,6,4,1,1,0,0,16,3,1,0,10,0,1,2,3,4,7,1,8,7,3,2,3,2,4,2,2,10,10,0,1,1,1,0,6,4,0,1,4,3,0,1,2,1,0,13.0,0,18,3,0,0,1,1,0,1,1,4,3,37.0,0,37500,0,3248,1224,1224,35809,0.61
5,3,0,2,1,1,0,0,0,2,0,0,5,0,0,1,4,3,22,0,1,3,3,1,2,1,4,4,0,0,0,0,0,0,0,0,0,5,0,0,5,1,0,2,1,1,0,5.0,0,7,3,1,0,0,0,0,0,1,1,1,79.0,1,42500,0,677,677,677,5559,0.51
4,3,2,3,2,1,0,1,6,2,1,0,5,1,1,1,5,4,2,0,3,7,3,6,3,1,4,4,2,10,1,0,1,0,0,0,2,7,0,1,7,3,0,5,2,0,0,40.0,0,30,4,0,0,1,1,1,1,1,5,3,48.666666666666664,0,130000,0,3382,2095,2095,33823,0.44
5,2,5,3,2,0,0,1,9,2,1,0,7,1,1,1,1,4,3,1,8,3,1,2,3,2,4,8,1,5,0,0,1,0,0,0,2,5,1,0,5,3,0,4,3,1,0,24.0,1,7,3,1,0,0,0,1,1,1,6,2,28.0,0,47500,0,1232,1232,1232,7966,0.4
3,3,5,3,1,1,1,1,6,3,1,1,7,1,1,1,3,4,7,0,3,7,3,4,3,2,4,4,1,1,0,0,1,0,0,1,6,7,0,0,7,3,1,1,1,1,0,5.0,1,12,3,1,0,1,0,1,1,1,3,2,41.5,0,97500,0,2436,1776,1776,9506,0.55
8,1,5,3,3,1,1,1,3,2,1,1,5,1,0,2,3,2,3,0,3,3,3,3,1,1,4,4,2,1,1,0,1,0,0,0,0,7,0,1,7,3,0,1,3,0,0,23.5,1,7,3,1,0,1,1,1,1,1,5,2,30.0,0,82500,0,2640,2240,2240,685,0.43
4,5,5,3,2,1,1,0,3,1,0,1,5,0,1,3,3,3,12,0,0,3,1,5,3,3,2,4,1,2,0,0,1,0,0,1,2,7,0,0,7,3,1,5,3,0,0,27.5,0,18,3,1,0,0,0,0,2,2,6,1,49.0,0,52500,0,2602,2202,2202,12469,0.36
7,3,5,2,1,1,0,1,6,2,1,1,5,1,1,1,4,3,7,0,1,1,3,1,2,2,8,8,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,3,1,1,0,21.0,0,12,4,1,0,0,0,1,0,1,2,1,75.0,1,22500,0,1980,1320,660,4169,0.52
4,3,5,3,2,1,1,1,1,2,1,0,7,1,1,2,4,4,7,0,8,13,3,1,2,1,12,4,1,1,0,0,0,0,0,0,2,9,0,1,9,2,0,6,3,0,0,2.5,0,12,3,0,0,1,1,1,0,1,2,2,66.5,1,52500,0,2730,2730,2730,23677,0.47
8,3,5,3,3,0,0,1,9,2,0,1,5,1,1,1,3,4,3,0,3,7,3,4,3,2,4,4,1,1,0,0,1,0,0,1,2,7,0,1,7,3,1,1,1,0,0,15.5,0,12,3,0,0,1,1,1,1,1,3,4,23.5,0,82500,0,1827,1827,1827,19458,0.43
5,2,4,3,3,0,1,0,16,0,0,0,10,1,1,2,3,5,12,0,5,3,3,3,2,2,12,12,1,10,0,0,1,0,0,1,10,7,1,1,7,3,1,2,1,1,0,74.0,1,12,4,0,0,1,1,1,0,1,6,2,69.0,1,110000,0,4685,3312,3312,27320,0.48
1,1,0,0,1,0,0,0,1,0,0,0,7,0,1,1,4,4,12,0,0,0,0,1,2,2,2,2,1,2,0,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,10.5,0,4,2,1,0,0,1,0,0,1,5,2,66.0,1,32500,0,318,318,318,4242,0.6
6,3,5,4,3,1,1,1,6,2,0,0,5,1,1,1,3,5,2,0,3,7,2,3,2,3,2,2,3,5,2,2,1,0,0,0,2,8,0,0,8,1,1,5,3,1,0,10.0,0,12,4,1,0,1,0,1,1,1,3,2,64.0,0,72500,0,5824,4154,3134,16494,0.49
4,3,5,3,2,0,1,0,28,3,0,0,18,0,1,1,4,3,7,1,0,7,3,4,3,2,4,4,1,2,0,0,1,0,0,1,6,6,1,0,6,2,1,3,2,1,0,10.5,0,18,2,1,0,0,0,0,1,1,1,5,18.2,0,37500,1,2465,2215,2215,6496,0.58
2,3,5,3,2,0,1,1,9,2,0,0,7,1,1,2,3,3,2,0,5,13,3,1,3,1,4,8,1,5,0,0,1,0,1,0,2,6,0,0,8,3,1,2,1,0,0,26.5,1,22,4,0,0,1,0,1,2,1,3,5,24.4,0,57500,0,2424,1769,1622,17128,0.52
1,3,5,2,1,0,0,1,9,4,0,1,7,1,0,1,4,3,7,1,0,3,3,1,1,1,4,2,0,0,0,0,0,1,0,0,0,6,0,1,6,3,0,1,3,0,0,5.0,0,18,4,1,0,0,1,1,0,1,1,1,79.0,1,8750,1,1840,1840,1840,5316,0.45
5,2,5,3,2,1,1,1,6,2,1,1,7,1,1,1,1,4,2,1,2,7,2,1,2,2,1,2,3,1,1,1,1,0,0,0,10,4,0,0,0,0,0,2,1,0,0,21.0,1,7,2,0,0,1,0,1,1,1,5,3,26.0,0,130000,0,2417,1345,0,5173,0.5
4,1,0,3,2,0,0,1,0,3,0,0,7,1,0,1,4,3,17,1,2,1,2,2,3,2,4,2,0,0,0,0,0,0,0,0,0,6,0,1,7,3,0,0,0,0,0,10.0,1,7,4,0,0,1,1,1,0,1,6,2,86.5,1,17500,1,1693,1451,1693,12807,0.48
7,1,2,4,4,1,1,1,6,3,1,1,18,1,1,3,5,4,12,2,3,7,2,6,3,4,4,4,2,2,1,0,1,0,0,1,10,7,1,1,7,3,1,6,1,1,0,83.0,0,22,4,0,0,1,1,1,0,1,4,2,72.0,1,130000,0,7222,4341,4341,27575,0.41
4,2,5,4,2,0,0,0,16,3,1,1,18,0,0,1,3,3,7,1,0,13,3,5,3,3,8,12,2,2,2,0,1,0,0,1,6,8,0,0,10,3,1,3,2,1,0,145.0,1,18,2,1,0,1,0,0,1,1,3,3,28.666666666666668,0,32500,0,4048,2125,4048,20839,0.53
8,3,5,3,2,0,1,1,3,4,1,1,7,1,1,2,3,3,2,0,2,3,3,2,3,3,4,8,1,1,0,0,1,0,0,0,2,6,0,1,6,3,1,1,2,0,0,45.0,0,7,2,0,0,1,1,1,1,1,3,4,30.5,0,52500,0,1752,1352,1352,17499,0.54
3,4,5,3,2,0,1,0,28,2,0,1,18,0,0,3,3,4,12,0,0,7,3,3,2,2,4,8,1,2,0,0,1,0,0,1,2,0,0,0,0,0,0,1,2,0,0,44.5,1,12,2,1,0,0,0,0,1,1,1,4,36.75,0,57500,0,1516,0,223,6640,0.39
6,4,5,4,2,0,1,1,1,4,1,1,10,1,1,1,3,4,17,1,2,3,3,5,3,2,4,4,2,1,2,0,1,0,0,1,2,9,0,1,9,3,0,5,3,0,0,57.0,1,7,2,0,0,1,1,1,1,4,3,5,23.6,0,110000,0,3750,3350,3350,19611,0.42
8,0,5,4,4,1,1,1,9,3,0,0,7,1,1,3,5,4,3,0,5,3,3,3,1,2,4,4,2,2,1,0,1,0,0,1,6,9,0,0,9,3,1,3,0,1,0,44.5,1,30,4,1,0,0,0,1,2,1,8,3,45.333333333333336,0,130000,0,3837,3437,3437,31472,0.56
3,4,2,3,3,0,0,1,6,4,1,1,10,1,0,1,3,4,3,0,0,0,0,5,3,2,4,8,1,5,0,0,1,0,0,0,2,6,0,1,6,3,1,8,1,0,0,34.0,0,7,2,0,0,1,1,1,2,1,2,6,23.333333333333332,0,37500,1,1368,1368,1368,19505,0.56
1,2,4,4,3,0,0,0,6,2,0,0,10,0,1,1,1,2,2,1,5,7,3,1,2,1,1,1,3,8,8,8,1,0,0,1,2,9,0,0,0,0,0,2,2,1,0,172.5,0,30,3,1,0,0,0,1,1,1,7,2,58.5,0,130000,0,6420,5190,0,7600,0.5
5,2,3,3,1,0,0,0,6,4,1,1,5,0,1,1,1,3,7,0,0,3,3,3,3,1,4,4,0,0,0,0,0,0,0,0,0,5,0,1,5,2,0,2,2,0,0,22.5,0,0,4,1,0,1,1,0,0,2,2,2,58.5,0,2000,1,943,943,943,10228,0.36
5,1,0,1,1,0,0,1,9,3,0,1,7,1,1,1,1,3,22,0,1,0,0,2,2,2,4,4,1,2,0,0,1,0,0,0,2,1,0,1,4,1,0,1,0,0,0,10.5,0,4,4,0,0,1,1,1,1,1,4,1,28.0,0,22500,0,828,207,828,3766,0.42
1,3,5,2,2,0,0,0,3,4,1,1,7,0,1,1,5,4,3,0,8,7,3,2,3,2,8,8,2,2,1,0,1,0,0,0,0,5,0,1,0,0,0,2,1,0,0,62.5,1,12,4,1,0,0,1,0,0,1,2,3,56.666666666666664,1,130000,0,2668,1843,1474,8851,0.55
4,3,6,3,1,1,1,0,9,2,1,1,7,0,1,1,3,4,12,1,0,16,3,2,3,5,2,4,2,2,2,0,1,0,0,1,6,7,1,0,7,3,0,4,3,0,0,2.5,1,7,2,1,0,1,0,0,1,2,6,4,32.25,0,130000,0,5201,4801,4801,8051,0.56
1,3,5,4,2,0,0,0,3,2,0,0,10,0,1,1,3,3,12,1,1,0,0,4,2,1,8,8,1,1,0,0,1,1,0,0,0,8,0,0,0,0,0,4,1,1,0,2.5,0,22,4,1,0,0,0,0,0,1,2,3,66.33333333333333,1,57500,0,5100,3400,1700,5716,0.59
7,5,2,5,4,0,1,0,6,3,1,1,5,1,1,1,3,4,7,0,8,7,3,2,3,4,4,8,2,10,10,0,1,0,0,0,2,10,0,1,10,3,1,0,0,1,0,63.0,1,18,3,0,0,1,1,1,0,6,7,6,36.333333333333336,0,110000,0,6521,5871,5871,23425,0.4
4,2,5,3,1,0,1,1,6,1,1,0,7,1,1,1,3,3,2,0,0,3,3,2,2,2,8,4,2,2,1,0,1,0,0,0,0,6,0,1,6,1,0,0,0,1,0,10.0,0,7,3,0,0,1,1,1,0,1,3,4,16.25,0,22500,1,1193,943,943,17095,0.47
7,3,0,1,1,0,0,1,28,2,0,0,18,1,1,1,4,3,7,0,0,0,0,1,3,1,12,4,0,0,0,0,0,0,0,0,0,3,0,1,3,2,0,0,0,0,0,25.0,0,2,2,0,0,1,1,1,0,1,2,1,38.0,0,3750,1,505,505,505,8904,0.45
6,3,5,3,2,0,0,1,6,2,0,1,10,1,1,1,3,4,12,1,8,7,3,3,3,2,8,8,1,2,0,0,1,0,0,1,2,8,0,1,8,2,1,6,3,0,0,7.5,0,12,3,0,0,1,1,1,1,1,2,4,30.25,0,52500,0,1768,1768,1768,19547,0.42
1,1,0,1,1,0,0,1,0,0,0,0,10,1,0,1,4,3,3,0,0,0,0,1,2,1,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0.0,0,4,3,1,0,0,1,1,1,1,0,1,50.0,0,12500,1,487,487,0,1163,0.59
4,4,0,1,1,0,0,1,1,4,0,1,7,1,1,1,4,3,7,0,1,0,0,2,2,2,1,1,3,5,5,5,1,0,0,1,2,2,0,0,2,2,0,0,0,1,0,10.0,1,2,2,1,0,1,0,1,1,2,4,1,48.0,0,37500,0,626,626,626,5670,0.53
6,2,5,3,2,1,1,0,1,3,0,1,7,1,0,1,3,4,7,1,5,13,3,4,3,2,12,12,1,10,0,0,1,1,0,0,6,7,0,0,7,3,0,1,1,0,0,31.5,1,12,3,1,0,0,0,1,2,1,0,4,29.5,0,130000,0,3777,2425,2425,24013,0.56
6,3,5,3,2,0,0,1,0,3,1,0,0,0,0,1,4,3,12,0,0,1,3,1,3,2,12,8,0,0,0,0,0,0,0,0,0,5,0,1,5,3,0,1,0,0,0,18.5,0,7,4,0,0,0,1,0,0,1,2,1,80.0,0,52500,0,1106,1106,1106,5441,0.45
1,2,5,3,2,0,0,0,0,3,0,0,7,0,0,1,4,3,12,0,0,0,0,2,3,4,8,8,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,21.0,0,12,3,1,0,1,0,0,2,1,3,1,43.0,0,22500,0,1450,967,0,3780,0.53
4,3,3,3,1,0,1,1,9,2,1,0,18,1,0,2,4,3,12,0,8,3,3,4,3,4,4,12,1,2,0,0,0,0,0,1,2,7,0,1,7,3,1,2,0,1,0,25.5,0,18,3,0,0,1,1,1,0,1,4,5,21.8,0,52500,0,1904,1654,1654,24814,0.43
1,3,5,2,1,0,0,1,9,2,0,0,7,1,1,1,4,3,3,0,0,0,0,1,2,1,2,4,1,1,0,0,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,22.5,0,12,3,0,0,0,0,1,1,1,5,1,42.0,0,37500,0,3287,2191,438,2165,0.58
1,1,6,3,1,0,0,1,28,4,1,0,18,1,1,1,4,4,12,1,0,13,3,4,2,1,12,12,0,0,0,0,0,0,1,1,6,6,0,1,0,0,0,3,3,1,0,47.5,0,12,1,0,0,1,1,1,0,1,1,3,24.666666666666668,0,3750,1,726,726,363,15353,0.51
8,4,5,4,3,0,1,1,9,1,0,1,10,1,0,1,5,3,3,0,3,3,3,2,1,1,2,8,0,0,0,0,0,0,0,0,0,7,0,1,7,3,1,2,1,0,0,0.0,0,18,2,1,0,1,1,1,2,1,1,3,14.666666666666666,0,2000,1,2068,1818,1818,18520,0.4
6,1,0,1,1,0,0,1,9,2,0,0,10,1,0,1,2,4,2,0,3,0,0,2,1,1,2,8,0,0,0,0,0,0,0,1,2,4,0,0,4,2,1,1,2,1,0,29.0,1,4,4,1,0,1,0,1,1,2,2,1,46.0,0,27500,0,740,740,740,6762,0.5
8,3,5,3,2,0,1,0,16,3,1,0,10,0,0,1,3,4,3,0,3,3,3,3,3,4,4,4,2,10,10,0,1,0,0,0,2,5,0,0,5,2,1,0,0,0,0,14.5,0,7,4,1,0,0,0,0,0,1,2,3,15.666666666666666,0,57500,0,2194,930,930,11349,0.57
2,3,2,4,3,0,0,0,3,4,1,1,5,1,1,1,3,4,12,1,3,7,3,3,2,1,4,2,1,2,0,0,1,0,0,0,2,9,0,1,9,1,0,6,3,0,0,10.5,1,22,4,0,0,0,1,1,1,1,2,2,58.5,0,110000,0,7452,3726,3726,24274,0.39
6,1,5,2,1,0,0,1,9,1,0,0,10,1,1,1,4,3,7,1,3,0,0,2,2,1,8,8,0,0,0,0,0,0,0,0,0,4,0,1,4,3,0,0,0,0,0,13.0,0,7,3,0,0,1,1,1,0,1,1,2,84.0,1,27500,0,819,819,819,9892,0.53
6,1,5,4,3,2,1,0,6,2,1,0,7,1,1,2,3,5,12,1,8,7,3,3,3,2,4,4,3,2,2,1,1,1,0,1,2,10,0,1,10,3,0,10,3,0,0,26.0,0,22,4,0,0,1,1,1,0,1,4,3,45.333333333333336,0,97500,0,4802,4402,4402,31443,0.44
6,2,5,3,2,0,0,0,6,3,1,1,10,0,1,1,4,3,17,1,2,3,3,5,3,2,2,8,2,8,10,0,1,1,0,0,2,6,1,0,0,0,0,1,3,0,1,13.0,0,12,2,1,0,0,0,0,1,1,3,4,32.0,0,110000,0,1568,1344,448,14203,0.56
1,3,5,3,2,0,0,0,6,2,1,1,7,0,1,1,4,4,12,0,3,3,3,3,2,2,4,1,2,8,2,0,1,0,0,0,2,6,0,0,0,0,0,4,2,0,0,42.0,1,12,3,1,0,0,0,0,0,1,5,2,62.0,0,130000,0,2144,1400,700,8111,0.57
6,2,5,2,1,1,0,1,6,4,1,0,10,1,1,1,4,3,12,0,5,7,3,2,2,2,8,12,1,2,0,0,1,0,0,1,2,4,0,0,4,2,1,1,1,1,0,46.0,1,7,3,1,0,1,0,1,1,1,5,2,55.0,0,57500,0,1139,1139,1139,3779,0.58
7,3,5,5,3,1,1,0,6,2,1,0,18,0,1,2,3,4,7,0,5,13,3,4,2,2,8,4,1,2,0,0,1,0,1,0,2,11,1,0,9,2,0,3,1,0,0,18.5,1,18,4,1,0,0,0,0,0,5,2,9,14.88888888888889,0,97500,0,4315,3915,2324,16028,0.56
7,3,2,2,1,1,1,0,3,3,0,0,5,0,1,1,4,3,7,0,1,13,3,2,1,2,2,2,0,0,0,0,0,1,0,0,0,5,1,1,5,3,1,2,1,0,0,2.5,0,12,4,1,0,0,1,0,1,1,2,2,68.5,1,42500,0,2610,1100,1100,18207,0.51
5,4,1,3,2,0,1,0,6,3,1,0,10,0,1,1,3,4,3,0,2,7,3,2,3,3,8,8,0,0,0,0,0,0,0,0,2,6,0,0,6,2,1,1,1,0,0,23.5,1,7,2,1,0,0,0,0,1,1,2,5,14.4,0,52500,0,1911,1511,1511,7012,0.44
1,2,5,4,3,0,0,0,3,0,0,1,10,0,1,2,3,3,7,0,5,7,3,2,2,2,1,2,2,10,8,0,1,0,0,1,6,9,0,0,0,0,0,4,2,1,0,12.5,1,22,4,1,1,0,0,0,1,1,7,4,28.0,0,130000,0,3360,1680,373,792,0.5
